Symbol,Name,IPO Year,Market Cap,Volume,Sector,Industry
SNEX,StoneX Group Inc. Common Stock,,1073857290,63829,Finance,Investment Bankers/Brokers/Service
SNFCA,Security National Financial Corporation Class A Common Stock,,167485704,20099,Finance,Finance: Consumer Services
SNGX,Soligenix Inc. Common Stock,,49432018,16473183,Health Care,Major Pharmaceuticals
SNGXW,Soligenix Inc. Warrant,,0,69884,Health Care,Major Pharmaceuticals
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,,18450724,285913,Health Care,Major Pharmaceuticals
SNPS,Synopsys Inc. Common Stock,1992,39659901923,835501,Technology,Computer Software: Prepackaged Software
SNRHU,Senior Connect Acquisition Corp. I Unit,2020,0,514975,Finance,Business Services
SNSS,Sunesis Pharmaceuticals Inc. Common Stock,2005,45451851,1207032,Health Care,Major Pharmaceuticals
SOHO,Sotherly Hotels Inc. Common Stock,,40923484,122691,Consumer Services,Real Estate Investment Trusts
SOHOB,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,,0,6789,Consumer Services,Real Estate Investment Trusts
SOHON,Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,,0,2170,Consumer Services,Real Estate Investment Trusts
SOHOO,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,,0,3823,Consumer Services,Real Estate Investment Trusts
SOLY,Soliton Inc. Common Stock,2019,237751160,275855,Health Care,Medical/Dental Instruments
SONA,Southern National Bancorp of Virginia Inc. Common Stock,,292179658,47602,Finance,Major Banks
SONM,Sonim Technologies Inc. Common Stock,2019,60412540,4943907,Public Utilities,Telecommunications Equipment
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,,46202711,691822,Health Care,Major Pharmaceuticals
SONO,Sonos Inc. Common Stock,2018,3233597687,1920270,Consumer Non-Durables,Consumer Electronics/Appliances
SP,SP Plus Corporation Common Stock,,705350192,147721,Consumer Services,Rental/Leasing Companies
SPEL,Spinal Elements Holdings Inc. Common Stock,,,0,Health Care,Medical/Dental Instruments
SPFI,South Plains Financial Inc. Common Stock,2019,342943714,20918,Finance,Major Banks
SPKE,Spark Energy Inc. Class A Common Stock,2014,395722762,217588,Public Utilities,Power Generation
SPKEP,Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,,0,2125,Public Utilities,Power Generation
SPLK,Splunk Inc. Common Stock,2012,27246727292,1383981,Technology,Computer Software: Prepackaged Software
SPNE,SeaSpine Holdings Corporation Common Stock,,465894858,327084,Health Care,Medical/Dental Instruments
SPOK,Spok Holdings Inc. Common Stock,,224540727,99107,Public Utilities,Telecommunications Equipment
SPPI,Spectrum Pharmaceuticals Inc.Common Stock,,523860720,2263541,Health Care,Major Pharmaceuticals
SPRB,Spruce Biosciences Inc. Common Stock,2020,467068812,36135,Health Care,Major Pharmaceuticals
SPRO,Spero Therapeutics Inc. Common Stock,2017,494985327,181094,Health Care,Major Pharmaceuticals
SPRT,Support.com Inc. Common Stock,2000,42632597,123589,Technology,EDP Services
SPSC,SPS Commerce Inc. Common Stock,2010,3632219754,214654,Technology,Computer Software: Prepackaged Software
SPT,Sprout Social Inc Class A Common Stock,2019,3554019174,567995,Technology,Computer Software: Prepackaged Software
SPTN,SpartanNash Company Common Stock,,663111548,438852,Consumer Non-Durables,Food Distributors
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,2014,759784797,1895315,Consumer Services,Other Specialty Stores
SPWR,SunPower Corporation Common Stock,2005,8999735902,16241929,Technology,Semiconductors
SQBG,Sequential Brands Group Inc. Common Stock,,29412930,27939,Consumer Non-Durables,Apparel
SQFT,Presidio Property Trust Inc. Class A Common Stock,2020,35069773,54359,Consumer Services,Real Estate Investment Trusts
SRAC,Stable Road Acquisition Corp. Class A Common Stock,2019,501619175,1351475,Capital Goods,Military/Government/Technical
SRACU,Stable Road Acquisition Corp. Unit,2019,0,11270,Capital Goods,Military/Government/Technical
SRACW,Stable Road Acquisition Corp. Warrant,2019,0,356675,Capital Goods,Military/Government/Technical
SRAX,SRAX Inc. Class A Common Stock,,51285408,614449,Technology,Advertising
SRCE,1st Source Corporation Common Stock,,1011756312,65359,Finance,Major Banks
SRCL,Stericycle Inc. Common Stock,1996,6175214169,460460,Basic Industries,Environmental Services
SRDX,Surmodics Inc. Common Stock,1998,621025208,83247,Health Care,Medical/Dental Instruments
SREV,ServiceSource International Inc. Common Stock,2011,151655643,282080,Miscellaneous,Business Services
SRGA,Surgalign Holdings Inc. Common Stock,,138373963,11358598,Health Care,Industrial Specialties
SRNE,Sorrento Therapeutics Inc.  Common Stock,,3347365896,31208418,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),,7112432746,1910586,Health Care,Major Pharmaceuticals
SRRK,Scholar Rock Holding Corporation Common Stock,2018,1940624045,267691,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SRSA,Sarissa Capital Acquisition Corp. Class A Ordinary Shares,2020,259000000,59459,Finance,Business Services
SRSAU,Sarissa Capital Acquisition Corp. Unit,2020,0,14516,Finance,Business Services
SRSAW,Sarissa Capital Acquisition Corp. Warrants,2020,0,6,Finance,Business Services
SRTS,Sensus Healthcare Inc. Common Stock,2016,64359177,16450,Health Care,Medical/Dental Instruments
SSAAU,Science Strategic Acquisition Corp. Alpha Unit,2021,0,192911,,
SSB,South State Corporation Common Stock,,5197068235,437667,Finance,Major Banks
SSBI,Summit State Bank Common Stock,2006,88373376,13756,,
SSKN,Strata Skin Sciences Inc. Common Stock,,59435040,173771,Health Care,Medical/Dental Instruments
SSNC,SS&C Technologies Holdings Inc. Common Stock,2010,16481563749,1444706,Technology,Computer Software: Prepackaged Software
SSNT,SilverSun Technologies Inc. Common Stock,,22056228,75148,Miscellaneous,Business Services
SSP,E.W. Scripps Company (The) Class A Common Stock,,1230522496,307148,Consumer Services,Broadcasting
SSPK,Silver Spike Acquisition Corp. Class A Ordinary Shares,2019,605597384,874565,Technology,Computer Software: Prepackaged Software
SSPKU,Silver Spike Acquisition Corp. Units,2019,0,4334,Technology,Computer Software: Prepackaged Software
SSPKW,Silver Spike Acquisition Corp. Warrants,2019,0,126244,Technology,Computer Software: Prepackaged Software
SSSS,SuRo Capital Corp. Common Stock,2011,294727540,299224,,
SSTI,ShotSpotter Inc. Common Stock,2017,566596054,57510,Technology,Computer Software: Prepackaged Software
SSYS,Stratasys Ltd. Ordinary Shares (Israel),1994,2476437422,3334737,Technology,Computer peripheral equipment
STAA,STAAR Surgical Company Common Stock,,4919450828,10552732,Health Care,Ophthalmic Goods
STAF,Staffing 360 Solutions Inc. Common Stock (DE),,14820497,2482200,Technology,Professional Services
STAY,Extended Stay America Inc. Paired Shares,,2681165589,1340960,Consumer Services,Hotels/Resorts
STBA,S&T Bancorp Inc. Common Stock,,1042127558,316486,Finance,Major Banks
STCN,Steel Connect Inc. Common Stock,,110517385,769363,Miscellaneous,Business Services
STEP,StepStone Group Inc. Class A Common Stock,2020,1049626250,143118,Finance,Investment Managers
STFC,State Auto Financial Corporation Common Stock,1991,729898837,49827,Finance,Property-Casualty Insurers
STIM,Neuronetics Inc. Common Stock,2018,325426772,308683,Health Care,Medical/Dental Instruments
STKS,The ONE Group Hospitality Inc. Common Stock,,114527948,32939,Consumer Services,Restaurants
STLD,Steel Dynamics Inc.,1996,7396486035,3024721,Basic Industries,Steel/Iron Ore
STMP,Stamps.com Inc.  Common Stock ($0.001 Par Value),1999,4384275559,360274,Miscellaneous,Business Services
STND,Standard AVB Financial Corp. Common Stock,,156353904,7806,Finance,Major Banks
STOK,Stoke Therapeutics Inc. Common Stock,2019,2269566000,99340,Health Care,Major Pharmaceuticals
STRA,Strategic Education Inc. Common Stock,1996,2113760142,203339,Consumer Services,Other Consumer Services
STRL,Sterling Construction Company Inc Common Stock,,590970697,342062,Basic Industries,Military/Government/Technical
STRM,Streamline Health Solutions Inc. Common Stock,,55727250,706761,Technology,EDP Services
STRO,Sutro Biopharma Inc. Common Stock,2018,1017041987,532839,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
STRR,Star Equity Holdings Inc. Common Stock,,15707013,150406,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
STRRP,Star Equity Holdings Inc. Series A Cumulative Perpetual Preferred Stock,,0,53,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
STRS,Stratus Properties Inc. Common Stock,,212759842,21217,Consumer Services,Homebuilding
STRT,STRATTEC SECURITY CORPORATION Common Stock,,173695140,13418,Capital Goods,Auto Parts:O.E.M.
STSA,Satsuma Pharmaceuticals Inc. Common Stock,2019,99829275,318033,Health Care,Major Pharmaceuticals
STTK,Shattuck Labs Inc. Common Stock,2020,2009985012,82722,Health Care,Major Pharmaceuticals
STWO,ACON S2 Acquisition Corp. Class A Ordinary Shares,2020,321875000,175038,Finance,Business Services
STWOU,ACON S2 Acquisition Corp. Unit,2020,0,4784,Finance,Business Services
STWOW,ACON S2 Acquisition Corp. Warrant,2020,0,42868,Finance,Business Services
STXB,Spirit of Texas Bancshares Inc. Common Stock,2018,319694559,26652,Finance,Major Banks
SUMO,Sumo Logic Inc. Common Stock,2020,3579100011,1140369,Technology,Computer Software: Prepackaged Software
SUMR,Summer Infant Inc. Common Stock,,35724057,2244,Consumer Durables,Miscellaneous manufacturing industries
SUNS,Solar Senior Capital Ltd. Common Stock,,229180206,112414,,
SUNW,Sunworks Inc. Common Stock,,301649915,6279707,Public Utilities,Telecommunications Equipment
SUPN,Supernus Pharmaceuticals Inc. Common Stock,2012,1588983249,515517,Health Care,Major Pharmaceuticals
SURF,Surface Oncology Inc. Common Stock,2018,435375180,959867,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SV,Spring Valley Acquisition Corp. Class A Ordinary Share,2020,310212500,367641,Finance,Business Services
SVAC,Starboard Value Acquisition Corp. Class A Common Stock,2020,537126629,347995,Finance,Business Services
SVACU,Starboard Value Acquisition Corp. Unit,2020,0,153253,Finance,Business Services
SVACW,Starboard Value Acquisition Corp. Warrant,2020,0,138214,Finance,Business Services
SVBI,Severn Bancorp Inc,,99206606,5784,Finance,Major Banks
SVC,Service Properties Trust Common Stock,,1834489261,1690882,Consumer Services,Real Estate Investment Trusts
SVFA,SVF Investment Corp. Class A Ordinary Shares,2021,0,321504,,
SVFAU,SVF Investment Corp. Unit,2021,0,1010725,Finance,Business Services
SVFAW,SVF Investment Corp. Warrant,2021,0,67658,,
SVMK,SVMK Inc. Common Stock,2018,3716038337,749213,Technology,Computer Software: Programming Data Processing
SVOKU,Seven Oaks Acquisition Corp. Unit,2020,275568750,121221,Finance,Business Services
SVRA,Savara Inc. Common Stock,,82836151,189842,Health Care,Major Pharmaceuticals
SVSVU,Spring Valley Acquisition Corp. Unit,2020,0,88135,Finance,Business Services
SVSVW,Spring Valley Acquisition Corp. Warrant,2020,0,202728,Finance,Business Services
SVVC,Firsthand Technology Value Fund Inc. Common Stock,,40944753,73959,,
SWAV,ShockWave Medical Inc. Common Stock,2019,4113914863,346512,Health Care,Medical/Dental Instruments
SWBI,Smith & Wesson Brands Inc. Common Stock,,934888495,2155841,Capital Goods,Ordnance And Accessories
SWETU,Athlon Acquisition Corp. Unit,2021,0,138047,Finance,Business Services
SWKH,SWK Holdings Corporation Common Stock,,175216054,7348,Finance,Diversified Financial Services
SWKS,Skyworks Solutions Inc. Common Stock,,26538198039,3808063,Technology,Semiconductors
SWTX,SpringWorks Therapeutics Inc. Common Stock,2019,3929657350,188881,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SYBT,Stock Yards Bancorp Inc. Common Stock,,1021141980,105549,Finance,Major Banks
SYBX,Synlogic Inc. Common Stock,2015,121569208,703382,Health Care,Major Pharmaceuticals
SYKE,Sykes Enterprises Incorporated Common Stock,1996,1576289958,149030,Technology,EDP Services
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,2002,3491865361,386085,Technology,Semiconductors
SYNC,Synacor Inc. Common Stock,2012,70170523,146106,Technology,Computer Software: Programming Data Processing
SYNH,Syneos Health Inc. Class A Common Stock,2014,7877136985,1040232,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYNL,Synalloy Corporation Common Stock,,75784309,69292,Basic Industries,Steel/Iron Ore
SYPR,Sypris Solutions Inc. Common Stock,,47749524,486390,Capital Goods,Industrial Machinery/Components
SYRS,Syros Pharmaceuticals Inc. Common Stock,2016,598499158,499913,Health Care,Major Pharmaceuticals
TA,TravelCenters of America Inc. Common Stock,,400397173,202932,Consumer Durables,Automotive Aftermarket
TACO,Del Taco Restaurants Inc. Common Stock,2014,359435831,249582,Consumer Services,Restaurants
TACT,TransAct Technologies Incorporated Common Stock,1996,83931519,20605,Technology,Computer peripheral equipment
TAIT,Taitron Components Incorporated Class A Common Stock,1995,19912921,45914,Technology,Electronic Components
TANNI,TravelCenters of America Inc. 8.25% Senior Notes due 2028,,0,2001,Consumer Durables,Automotive Aftermarket
TANNL,TravelCenters of America Inc. 8.00% Senior Notes due 2029,,0,2904,Consumer Durables,Automotive Aftermarket
TANNZ,TravelCenters of America Inc. 8.00% Senior Notes due 2030,,0,1595,Consumer Durables,Automotive Aftermarket
TARA,Protara Therapeutics Inc.  Common Stock,2014,110606328,74633,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TARS,Tarsus Pharmaceuticals Inc. Common Stock,2020,790870980,22167,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TAST,Carrols Restaurant Group Inc. Common Stock,2006,331823072,319361,Consumer Services,Restaurants
TAYD,Taylor Devices Inc. Common Stock,,36450896,2946,Capital Goods,Industrial Machinery/Components
TBBK,The Bancorp Inc Common Stock,,970406227,389800,Finance,Major Banks
TBIO,Translate Bio Inc. Common Stock,2018,1660349615,611223,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TBK,Triumph Bancorp Inc. Common Stock,2014,1444594784,152916,Finance,Major Banks
TBKCP,Triumph Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,,0,192,Finance,Major Banks
TBLT,ToughBuilt Industries Inc. Common Stock,2018,73273106,5605515,Capital Goods,Industrial Machinery/Components
TBLTW,ToughBuilt Industries Inc. Warrant,2018,0,123651,Capital Goods,Industrial Machinery/Components
TBNK,Territorial Bancorp Inc. Common Stock,2009,238227230,11747,Finance,Savings Institutions
TCBI,Texas Capital Bancshares Inc. Common Stock,2003,3148851376,245207,Finance,Major Banks
TCBIL,Texas Capital Bancshares Inc. 6.50% Subordinated Notes due 2042,,0,652,Finance,Major Banks
TCBIP,Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A,,0,5043,Finance,Major Banks
TCBK,TriCo Bancshares Common Stock,,1149693803,84701,Finance,Major Banks
TCDA,Tricida Inc. Common Stock,2018,347778585,1380628,Health Care,Major Pharmaceuticals
TCF,TCF Financial Corporation Common Stock,,6079189306,857431,Finance,Major Banks
TCFC,The Community Financial Corporation Common Stock,,144941748,5885,Finance,Major Banks
TCFCP,TCF Financial Corporation Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock,,0,20454,Finance,Major Banks
TCMD,Tactile Systems Technology Inc. Common Stock,2016,1053594589,216640,Health Care,Medical/Dental Instruments
TCON,TRACON Pharmaceuticals Inc. Common Stock,2015,132215429,959040,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCPC,BlackRock TCP Capital Corp. Common Stock,2012,667211899,332430,,
TCRR,TCR2 Therapeutics Inc. Common Stock,2019,989459987,482003,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TDAC,Trident Acquisitions Corp. Common Stock,2018,140142001,291575,Finance,Business Services
TDACU,Trident Acquisitions Corp. Units,2018,0,27,Finance,Business Services
TDACW,Trident Acquisitions Corp. Warrants,2018,0,314208,Finance,Business Services
TECH,Bio-Techne Corp Common Stock,,12452273694,294810,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TECTP,Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,2019,0,4000,Finance,Major Banks
TEKK,Tekkorp Digital Acquisition Corp. Class A Ordinary Shares,2020,339256250,163234,Finance,Business Services
